,0,1,2,3,4,5
61,Hotel Bern; Zeughausgasse 9 3011 Bern,Mo 03.03.2008 10:30 - 11:30,Medienkonferenz,"Pietro Cavadini, SGB-Information; 031 377 01 07 oder pietro.cavadini@sgb.ch",Frauenbündnis gegen die nationalrätlichen Kommissionsbeschlüsse zur 11. AHV-Revision,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1103.html
62,Office fédéral de topographie swisstopo; Bundesamt für Landestopografie swisstopo; Seftigenstrasse 264 3084 Wabern,Mo 28.04.2008 10:00 - 12:00,Medien-Informationsanlass,"Sandrine Klötzli, responsable de communication swisstopo; Tél. 031 963 22 88",Bundesamt für Landestopografie (swisstopo),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1108.html
63,Bundesamt für Landestopografie swisstopo; Office fédéral de topographie swisstopo; Seftigenstrasse 264 3084 Wabern,Di 06.05.2008 10:00 - 12:00,Medien-Informationsanlass,"Sandrine Klötzli, Kommunikationsverantwortliche swisstopo; Tel. 031 963 22 88",Bundesamt für Landestopografie (swisstopo),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1109.html
64,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférence Bern",Di 04.03.2008 17:00,Point de presse,Christian Weber,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1110.html
65,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence; Centro media di Palazzo federale, sala delle conferenze Bern",Mo 10.03.2008 11:00 - 12:00,"Medienkonferenz mit: Bundespräsident Pascal Couchepin, Vorsteher des Eidgenössischen Departements des Innern (EDI); Vizekanzler Oswald Sigg, Bundesratssprecher; Peter Indra, Vizedirektor BAG, Leiter Direktionsbereich Kranken- und Unfallversicherung",Jean-Marc Crevoisier; Kommunikationschef EDI / Responsable de la communication DFI / Responsabile della comunicazione del DFI; 031 322 80 16,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1111.html
66,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Do 13.03.2008 10:15 - 10:45,Medienkonferenz,"NR Hans Fehr, Geschäftsführer; Mobil 079 341 54 57 / GS Initiativkomitee 031 356 27 27","Initiativkomitee ""Staatsverträge vors Volk""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1114.html
67,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Di 11.03.2008 09:30,Point de presse,NR Paul Rechsteiner,"Attachments   Einladung an die Medien (PDF, 24 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1115.html
68,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 03.04.2008 13:00,Medienkonferenz,Anton Kohler; Kommunikationsbeauftragter BAZL; 031 325 83 70,Bundesamt für Zivilluftfahrt,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1116.html
69,"Hotel Kreuz, Zeughausgasse 41 3011 Bern",Mo 14.04.2008 11:00 - 12:30,Pressekonferenz,Eidgenössische Ethikkommission für die Biotechnologie; im Ausserhumanbereich EKAH; Sekretariat; c/o Bundesamt für Umwelt BAFU; 3003 Bern; Tel.: 031 323 83 83; Fax: 031 324 79 78; E-Mail: info@ekah.admin.ch,Eidgenössische Ethikkommission für die Biotechnologie im Ausserhumanbereich,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1117.html
70,"Sitzungszimmer der GDK, 2. Stock; Salle de séance de la CDS, 2e étage; Amthausgasse 22 3011 Bern",Mo 17.03.2008 10:00 - 11:00,"Medienkonferenz mit: Staatsrat Pierre-Yves Maillard, Gesundheits- und Sozialdirektor des Kantons Waadt (SP), Präsident der GDK und Vorstandsmitglied der SODK; Regierungsrat Christian Wanner, Finanzdirektor des Kantons Solothurn (FDP), Präsident der FDK; Regierungsrat Dr. Carlo Conti, Gesundheitsdirektor des Kantons Basel-Stadt (CVP), Vize-Präsident der GDK",Michael Jordi; stv. Zentralsekretär GDK / secrétaire central suppléant CDS; 031 356 20 20,Gesundheitsdirektorenkonferenz und Finanzdirektorenkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1119.html
71,"UVEK, Kochergasse 10, Sitzungszimmer 121; DETEC, Kochergasse 10, salle de réunion 121 Bern",Mi 12.03.2008,Zeit: Nicht vor 14.30 Uhr,Presse- und Informationsdienst UVEK; Service de presse et d’information; 031 322 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1121.html
72,Polit-Forum Käfigturm; Marktgasse 67 3011 Bern,Mo 26.05.2008 13:45,Medienkonferenz zur Einreichung der Petition für eine Erhöhung der Schweizer Entwicklungshilfe,Pepo Hofstetter; Alliance Sud; 031 390 93 34,Alliance Sud,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1122.html
73,"UVEK, Sitzungszimmer 1 / DETEC, salle de réunion 1; Kochergasse 10 3011 Bern",Do 13.03.2008,Medienkonferenz; Zeit: Ab 14.30 Uhr,"Presse- und Informationsdienst UVEK, Tel. 031 322 55 11; Service de presse et d’information; 031 322 55 11","Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1123.html
74,Kino Movie; Seilerstrasse 4 3011 Bern,Mo 07.04.2008 09:30,"Medienkonferenz um 09:30 Uhr; Vorstellung des Films ""Sicko"" von Michael Moore um 10:30 Uhr",Peter Lauener; SP Schweiz / PS Suisse; Leiter Kampagnen&Kommunikation / Chef campagne&communication; Tel direkt: 031 329 69 92; Tel Zentrale: 031 329 69 69,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1126.html
75,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Mo 17.03.2008 11:30 - 12:00,"Medienkonferenz; Der Bundesrat hat die neue Stromversorgungsverordnung und die revidierte Energieverord-nung verabschiedet. Die beiden Verordnungen konkretisieren die Umsetzung der gesetzli-chen Bestimmungen für die Strommarktöffnung für Grossverbraucher sowie die Einführung der kostendeckenden Einspeisevergütung per 1. Januar 2009. Die zentralen Punkte der beiden Verordnungen werden von Walter Steinmann, Direktor BFE, Michael Kaufmann, Vizedirektor BFE und Renato Tami, Leiter der Sektion Recht BFE, im Rahmen einer kurzen Medienkonferenz vorgestellt",Marianne Zünd; Leiterin Kommunikation BFE / Cheffe de la Communication de l'OFEN; Tel. 031 322 56 75 / 079 763 86 11,Bundesamt für Energie,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1127.html
76,Hotel Bern; Zeughausgasse 9 3011 Bern,Mo 17.03.2008 13:30,Medienkonferenz,"Ewald Ackermann, SGB-Information, 031 377 01 09","SGB, SEV, Unia",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1129.html
77,Hotel Bern; Zeughausgasse 9 3011 Bern,Mi 26.03.2008 09:00,Medienkonferenz,"Ewald Ackermann, SGB-Information, 031 377 01 09",Schweizerischer Gewerkschaftsbund (SGB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1131.html
78,"Media Center ""Stade de Suisse""; Papiermühlestrasse 71 Bern",Mi 26.03.2008 10:00 Abgesagt,Medienkonferenz,"Schweizerische Bundesbahnen SBB; Zentrale Medienstelle; Hochschulstrasse 6, 3000 Bern 65; Telefon +41 (0) 512 20 4111",Schweizerische Bundesbahnen (SBB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1132.html
79,"Vatter, Seminarraum, 4. Stock, 4e étage; Bärenplatz 2 3011 Bern",Di 18.03.2008 14:00,Point de presse,"Ada Marra, conseillère nationale PS/VD, 076 383 20 69",NR Ada Marra,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1134.html
80,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Di 25.03.2008 14:00,Medienkonferenz,Alain Hauert; Pressesprecher SVP; 031 300 58 50,SVP,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1135.html
81,"Medienzentrum Bundeshaus, Konferenzsaal 3003 Bern",Di 01.04.2008 16:00 - 17:00,"mit; Aymo Brunetti, Leiter der Direktion für Wirtschaftspolitik; Peter Balastèr, Stv. Leiter der Direktion für Wirtschaftspolitik",Rita Baldegger; Leiterin Kommunikation Seco; Tel. + 41 31 323 37 90; rita.baldegger@seco.admin.ch,Staatssekretariat für Wirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1136.html
82,"Waffenplatz, Halle A; Place d'armes, halle A; Piazza d'armi, padiglione A Thun",Sa 05.04.2008 09:30 - 15:00,Felix Endrich; Informationschef Verteidigung /Armeesprecher; Chef de l'information de la Défense / porte-parole de l'armée; Capo dell'informazione Difesa/portavoce dell'esercito; Tel: ++41 31 323 21 15,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport","Attachments   Einladung an die Medien (PDF, 745 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1138.html
83,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Mi 19.03.2008 11:00,Medienkonferenz,Alain Hauert; Pressesprecher SVP; 031 300 58 50,NR Christoph Mörgeli,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1139.html
84,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Conseil fédéral, salle de conférence Bern",Mo 14.04.2008 09:00,Medienkonferenz,Katrin Sedlmayer; Vorsteherin Direktion Planung und Verkehr Gemeinde Köniz; 031 970 94 40; katrin.sedlmayer@koeniz.ch,"SR Simonetta Sommaruga, SR Alain Fournier , NR Ruedi Rechsteiner u.a.",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1140.html
85,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Do 10.04.2008 10:00 - 11:00,Medienkonferenz,Barbara Meier; Chefin Kommunikation POÖH; Chef de la Communication SPP; Responsabile della comunicazione OPPP; barbara.meier@baspo.admin.ch; 031 325 88 41; www.switzerland.com; www.armee.ch/euro08,Projektorganisation Öffentliche Hand UEFA EURO 2008 (POÖH),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1143.html
86,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Do 27.03.2008 10:00,Medienkonferenz des überparteilichen Komitees für mehr Qualität in der Gesundheitsversorgung. Gesundheitsartikel JA am 1. Juni.,"Christian Weber, Pressechef FDP, 031 320 35 35; Stefan Brupbacher, Generalsekretär FDP, 031 320 35 35",Überparteiliches Komitee für mehr Qualität in der Gesundheitsversorgung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1144.html
87,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Di 25.03.2008 15:15,Bundesrat Moritz Leuenberger wird heute nachmittag zu den abgebrochenen Gesprächen zwischen der SBB und den Gewerkschaften in Sachen SBB Cargo/Bellinzona Position beziehen.,Presse- und Informationsdienst UVEK; Service de presse et d'information DETEC; 031 322 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1146.html
88,Polit-Forum Käfigturm; Marktgasse 67 3011 Bern,Mo 19.05.2008 09:15,Medienkonferenz,Carmen Steinmann; Projektverantwortliche Kommunikation BBT; 031 322 58 84,Bundesamt für Berufsbildung und Technologie (BBT) - ab 1.1.2013 SBFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1149.html
89,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence; Centro media di Palazzo federale, sala conferenze Bern",Di 01.04.2008 14:00 - 15:30,"Medienkonferenz mit: Bundesrat Pascal Couchepin, Vorsteher des Eidgenössischen Departements des Innern (EDI); Adelheid Bürgi-Schmelz, Direktorin Bundesamt für Statistik (BFS); Thomas Zeltner, Direktor Bundesamt für Gesundheit (BAG); Yves Rossier, Direktor Bundesamt für Sozialversicherungen (BSV); Andreas Kellerhals, Direktor Schweizerisches Bundesarchiv (BAR)",Katja Zürcher-Mäder; Presse- und Informationsdienst EDI / Service de presse et d'information /; Servizio di comunicazione DFI; Tel. 031 322 8100,Eidgenössisches Departement des Innern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1151.html
90,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 10.04.2008 15:00 - 16:00,"Medienkonferenz; Referenten: Prof. Philippe Wanner, Uni Genève, und Yves Rossier, Direktor BSV; Von 14:00 - 15:00 Uhr findet im kleinen Konferenzraum des Medienzentrums eine Fragestunde mit dem Autoren und Experten, Prof. Philippe Wanner, statt.","Harald Sohns, stv. Leiter Kommunikation BSV / chef suppléant Communication OFAS; 031 322 92 11",Bundesamt für Sozialversicherungen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1154.html
91,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 25.04.2008 14:00 - 15:00,Medienkonferenz,Rita Baldegger; Leiterin Kommunikation SECO; 031 323 37 90,Staatssekretariat für Wirtschaft,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1157.html
92,Kulturcasino Bern; Herrengasse 25 3011 Bern,Di 22.04.2008 10:30,Medienkonferenz,Touring Club Schweiz; Mediendienst; Stephan Müller; Maulbeerstrasse 10; 3001 Bern; Tel: 031 380 11 44,Touring Club Schweiz (TCS),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1158.html
93,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 11.04.2008 13:30,Medienkonferenz,"Überparteiliches Komitee „ Nein zum Betäubungsmittelgesetz“; p.a. Christian Waber, Nationalrat, EDU, Postfach, 3601 Thun; 033 222 36 37 oder 079 411 00 30","Überparteiliches Komitee ""Nein zum Betäubungsmittelgesetz""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1159.html
94,Hotel Bern; Zeughausgasse 9 3011 Bern,Di 15.04.2008 09:15,Medienkonferenz; Die Medienkonferenz findet vormittags statt. Der genaue Zeitpunkt wird noch bekanntgegeben.,"Ewald Ackermann, SGB-Information; 031 377 01 09",Schweizerischer Gewerkschaftsbund (SGB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1160.html
95,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 05.05.2008 14:00,"Medienkonferenz mit; Bundesrätin Eveline Widmer-Schlumpf, Vorsteherin des Eidg. Justiz- und Polizeidepartements (EJPD); Ulrich Gygi, Konzernleiter Die Post",Folco Galli; Informationschef BJ / Chef de l'information OFJ; + 41 31 322 77 88; folco.galli@bj.admin.ch,Eidgenössisches Justiz und Polizeidepartment (EJPD) / Die Post,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1161.html
96,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de press du Palais fédéral, salle de conférences Bern",Mi 28.05.2008 11:10,Unterzeichnung der Charta für Herzgesundheit,Silvia Aepli; Schweizerische Herzstiftung; 031 388 80 95,Schweizerische Herzstiftung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1164.html
97,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 04.04.2008 10:00,Medienkonferenz,"Silvia Müller, Informationsbeauftragte EDA; 031 322 33 53",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1165.html
98,Bundesamt für Sport; Office fédéral du sport 2532 Magglingen,Fr 18.04.2008 16:00 - 21:00,Präsentation Studie Sport Schweiz 2008,"Béatrice Wertli; Leiterin Kommunikation BASPO / Cheffe de la communication OFSPO; 032 327 65 68, beatrice.wertli@baspo.admin.ch",Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1166.html
99,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Di 29.04.2008 09:00 - 10:00,Das vom Bund getragene Zentrums für Sozialwissenschaften an der Universität Lausanne (FORS) wird an der Pressekonferenz die aktuellen Resultate der vom Schweizerischen Nationalfonds (SNF) finanzierten Selects-Studie zum Wahlverhalten der Schweizer Bevölkerung anlässlich der eidgenössischen Wahlen 2007 präsentieren.,Philippe Gagnebin; Bonhage Gagnebin und Partner; Rue Beau-Séjour 29; 1003 Lausanne; Tél. 021 351 88 46; gagnebin@bonhage-gagnebin.ch,Zentrum für Sozialwissenschaften an der Universität Lausanne (FORS),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1167.html
