,0,1,2,3,4,5
44,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 01.05.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7048.html
45,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 15.05.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7049.html
46,Hotel Bern; Zeughausgasse 9; 3011 Bern 3011 Bern,Mo 27.08.2018 09:15,"Am 7. September 2018 findet unter der Schirmherrschaft von Bundespräsident Berset die Nationale Konferenz gegen Armut statt. Unter anderem soll Bilanz zum Nationalen Programm gegen Armut 2014 bis 2018 gezogen werden. Gleichzeitig diskutieren die Programmpartner den Handlungsbedarf sowie die weitere Zusammenarbeit in der Armutsprävention und -bekämpfung für die nächsten Jahre bis 2024.; Die Caritas hat ihrerseits eine Standortbestimmung zur schweizerischen Armutspolitik vorgenommen und notwendige Handlungsperspektiven umrissen. Wir präsentieren Ihnen am 27. August unser neues Positionspapier: „Die Schweiz braucht eine wirksame Armutspolitik“.; Die Caritas fordert nicht nur eine gesamtschweizerische Strategie zur Bekämpfung der Armut, für die sich sowohl die öffentliche Hand (Bund, Kantone und Gemeinden) als auch die Wirtschaft verbindlich engagieren. Sie formuliert darüber hinaus vier zentrale Herausforderungen, denen sich eine wirksame Armutspolitik stellen muss. Und sie benennt fünf konkrete Schritte, die getan werden müssen, um in der Armutspolitik eine nachhaltige Wende einzuläuten.; Wir befinden uns zur Zeit in einer Phase der armutspolitischen Weichenstellungen. Der Bund darf sich nicht aus der Armutspolitik zurückziehen, sondern muss seine Verantwortung verstärkt wahrnehmen. Dazu verpflichten ihn die Bundesverfassung, aber auch internationale Übereinkommen wie die „Agenda 2030“ für eine nachhaltige Entwicklung.; Von Seiten der Caritas nehmen am Mediengespräch teil: Bettina Fredrich, Fachstelle Sozialpolitik, Marianne Hochuli, Leiterin Grundlagen, Martin Flügel, Leiter Politik und Public Affairs, und Hugo Fasel, Direktor.; Ihre Teilnahme würde uns sehr freuen. Vielen Dank für Ihre Anmeldung mit dem beigelegten Talon. Für weitere Auskünfte stehen wir gerne zur Verfügung.",Caritas Schweiz Kommunikation; Adligenswilerstrasse 15; 6002 Luzern; Telefon: +41 41 419 22 71; Fax: +41 41 419 24 24; Internet: www.caritas.ch,Caritas Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7050.html
47,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Di 21.08.2018 10:00,"Am 23. September stimmen wir über den Bundesbeschluss über die Ernährungssouveränität; ab. Der vorgeschlagene Verfassungsartikel verlangt, dass der Bund die Agrarpolitik auf eine; kleinbäuerliche, eher familiäre Landwirtschaft ausrichtet sowie eine nachhaltige, vielfältige und; gentechfreie Landwirtschaft fördert. Die Initiative führt dabei zu stärkeren Eingriffen des Staates und; Mehrkosten für Konsumentinnen und Konsumenten sowie für den Staatshaushalt.; Der Bundesrat empfiehlt, die Initiative abzulehnen.",Erik Reumann; Pressesprecher WBF; 079 303 81 53; erik.reumann@gs-wbf.admin.ch,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7051.html
48,Sils Maria (Oberengadin) 7514 Sils Maria (Oberengadin),Mi 05.09.2018 16:00,"Die Staatsoberhäupter aus Luxemburg, Liechtenstein, Belgien, Österreich und Deutschland treffen sich auf Einladung des Schweizerischen Bundespräsidenten zu ihrem jährlichen Sechsertreffen.",Für inhaltliche Auskünfte: Peter Lauener; Pressesprecher EDI; Tel. +41 79 650 12 34; Für weitere Auskünfte betreffend Logistik und Organisation: Linda Shepard; Information EDA; Tel: +41 79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7052.html
49,Sils Maria (Oberengadin) 7514 Sils Maria (Oberengadin),Do 06.09.2018 09:00,"Die Staatsoberhäupter aus Luxemburg, Liechtenstein, Belgien, Österreich und Deutschland treffen sich auf Einladung des Schweizerischen Bundespräsidenten zu ihrem jährlichen Sechsertreffen.",Für inhaltliche Auskünfte: Peter Lauener; Pressesprecher EDI; Tel. +41 79 650 12 34; Für weitere Auskünfte betreffend Logistik und Organisation: Linda Shepard; Information EDA; Tel: +41 79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7053.html
50,Welle7; Schanzenstrasse 5 3008 Bern,Mo 03.09.2018 09:30,-,Linda Rosenkranz; Leiterin Kommunikation Travail.Suisse; 3001 Bern; Tel. 031 370 21 11; www.travailsuisse.ch,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7054.html
51,vatter Business Center; Bärenplatz 2 3011 Bern,Mo 10.09.2018 10:00,-,Linda Rosenkranz; Leiterin Kommunikation Travail.Suisse; 3001 Bern; Tel. 031 370 21 11; www.travailsuisse.ch,IG für betreuende und pflegende Angehörige,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7055.html
52,Hotel Bellevue Palace Bern; Kochergasse 3-5 3011 Bern,Mi 26.09.2018 11:30 - 15:00,Akkreditierung über info@litra.ch,Franziska Gaillard; LITRA Informationsdienst für den öffentlichen Verkehr; Spitalgasse 32; 3011 Bern; Tel. 031 328 32 32; E-Mail: franziska.gaillard@litra.ch,LITRA Informationsdienst für den öffentlichen Verkehr,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7056.html
53,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Do 23.08.2018 15:00,"An der letzten Bundesratssitzung vor den Sommerferien hat der Bundesrat die neue Direktorin; des Staatssekretariats für Bildung, Forschung und Innovation SBFI ernannt. Sie wird ihr Amt; am 1. Januar 2019 antreten.",Kommunikationsdienst WBF; Tel. +41 58 462 20 07,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7057.html
54,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mo 20.08.2018 13:30,"Die Schweizer Stimmbürgerinnen und Stimmbürger stimmen am 23. September 2018 über die beiden extremen Agrarinitiativen «Fair Food» und «Für Ernährungssouveränität» ab. Eine Gruppe von Bauern aus CVP, FDP, SVP und BDP sind überzeugt, dass beide Initiativen für die Bauern mehr Vorschriften, Auflagen, Einschränkungen und Kontrollen bringen würden. Sie sind der Ansicht, dass mit dem im letzten Jahr angenommenen Verfassungsartikel «Für Ernährungssicherheit» die für die Landwirtschaft wichtigsten Punkte bereits aufgenommen wurden und die nun zur Abstimmung kommenden Initiativen über’s Ziel hinausschiessen. Sie haben daher ein bäuerliches Komitee gegen die Agrarinitiativen gegründet und präsentieren ihre Argumente aus bäuerlicher Sicht gegen die Vorlagen.",Esther Friedli; Hundsrücken; 9642 Ebnat-Kappel; E-Mail: info@polestica.ch; Tel.: +41 79 394 77 62,überparteiliches Bauernkomitee „2x NEIN zu den extremen Agrarinitiativen“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7058.html
55,Bernerhof; Bundesgasse 3 3011 Bern,Do 23.08.2018 18:00,"Nur auf Anmeldung unter Angaben von Namen und Medium an kommunikation@gs-vbs.ch; Anmeldefrist: Mittwoch, 22. August 18:00 Uhr; Zur Medienkonferenz werden nur vorgängig angemeldete Medien zugelassen (gilt auch für Medienschaffende, welche eine Akkreditierung für das Bundeshaus haben). Für die Zugangskontrolle ist eine gültige ID nötig.",Renato Kalbermatten; Sprecher VBS; 058 464 88 75,Generalsekretariat VBS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7059.html
56,Von Wattenwyl-Haus; Junkerngasse 59 B; 3011 Bern 3011 Bern,Fr 24.08.2018 13:00,-,Für inhaltliche Auskünfte: Information EDA; +41 58 462 31 53; info@eda.admin.ch; Für weitere Auskünfte betreffend Logistik und Organisation: Isabelle Wüthrich; Information EDA; +41 79 788 09 61,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7060.html
57,"Medienzentrum Bundeshaus, kleiner Konferenzsaal; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze 3003 Bern MZ",Mo 27.08.2018 09:30,"Das Bundesamt für wirtschaftliche Landesversorgung (BWL) lädt ein zu einem; Mediengespräch am Montag, 27. August 2018. Vorgestellt werden Massnahmen; zum Schutz der Schweizer Versorgungsinfrastrukturen vor Cyber-Risiken. Der IKT Minimalstandard; umfasst 106 Massnahmen und richtet sich insbesondere an Unternehmen, welche kritische Versorgungsinfrastrukturen (z.B. Energie, Lebensmittel, Heilmittel) betreiben.",Simon Schläppi; Bundesamt für wirtschaftliche Landesversorgung - BWL; Kommunikation; Tel. +41 58 462 21 85,Bundesamt für wirtschaftliche Landesversorgung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7061.html
58,Aegerihalle; Zentrum Chilematt; Alte Landstrasse 113 6314 Unterägeri,Sa 25.08.2018 10:00,"Die Schweizerische Volkspartei heisst Sie herzlich willkommen im Herzen der Schweiz an der; Delegiertenversammlung vom 25. August in Unterägeri (ZG).; In der Schweiz haben die Stimmbürgerinnen und Stimmbürger im Rahmen von Volksabstimmungen; das letzte Wort bei allen wichtigen politischen Entscheidungen. Der Stimmbürger ist; der Gesetzgeber in unserem Land, wir entscheiden. Diese weltweit einzigartige Selbstbestimmung; in Form der bewährten direkten Demokratie hat der Schweiz Wohlstand, Freiheit und; Sicherheit gebracht. Die Selbstbestimmungsinitiative sichert die Mitbestimmung der Bürgerinnen; und Bürger als wichtigen Pfeiler des Erfolgsmodells Schweiz auch in Zukunft. Wir können; in der Schweiz selber bestimmen, wie hoch unsere Steuern sind, ob und wie man unsere; Landschaft vor Überbauung oder heimische Arbeiter vor Lohndumping schützt. Zentral für das; Funktionieren unserer direkten Demokratie ist, dass Volksentscheide auch respektiert und umgesetzt; werden.; Ein JA zur Selbstbestimmungsinitiative; - sichert das Stimmrecht der Bürgerinnen und Bürger auch in Zukunft;; - schützt die direkte Demokratie und damit das Erfolgsmodell Schweiz;; - schafft Rechtssicherheit;; - erhält die rechtliche Selbstbestimmung der Schweiz.; Der Nachmittag ist der produzierenden Landwirtschaft gewidmet, welche die Bevölkerung mitgesunden, marktnah produzierten Nahrungsmitteln versorgt. Für ihre wichtigen Leistungen imDienste der Allgemeinheit müssen Bauernfamilien ein vernünftiges Auskommen finden. Mitdem JA am 24. September 2017 zur Ernährungssicherheit haben rund 80 Prozent der Stimmbevölkerungdem Bundesrat einen klaren Auftrag gegeben: Stopp der einseitigen Priorisierungder Ökologie in der Landwirtschaft, keine weitere Grenzöffnung, Verbesserung der Rahmenbedingungenund damit Stärkung der inländischen Produktion von gesunden Lebensmitteln.Doch der Bundesrat geht in eine völlig falsche Richtung. Die SVP hat sich nie und wird sichauch in Zukunft nicht dem Abschluss von neuen Freihandelsabkommen in den Weg stellen.Es darf aber nicht sein, dass unsere einheimische Agrarpolitik als Verhandlungspfand auf demAltar des Freihandels geopfert wird. So werden Sie nach einer Standortbestimmung in derAgrarpolitik, werte Delgierte, sowohl über die Fair-Food-Initiative, die Initiaitve zur Ernährungssouveränitätals auch über die sogenannte Hornkuh-Initiative abstimmen können.Wir freuen uns, Sie möglichst zahlreich an dieser Delegiertenversammlung in Unterägeri (ZG)begrüssen zu dürfen.",Generalsekretariat SVP Schweiz3001 BernTelefon: 031 300 58 58Fax: 031 300 58 59baer@svp.ch,Schweizerische Volkspartei SVP,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7062.html
59,Schweizweit,Sa 01.09.2018,"Datum: 1.-23. September 2018; Weder Pass noch Visum sind nötig, um bei der diesjährigen Ausgabe der Europäischen Tage des Denkmals dabei zu sein. Wer im September 2018 die Reise wagt, gewinnt Einblicke hinter die Kulissen historischer Baudenkmäler der Schweiz. Ob Bewohnerin, Enthusiast, Fachperson oder Neugierige: Die Denkmaltage lassen Sie an rund tausend kostenlosen Führungen, Spaziergängen und Gesprächsrunden das vielfältige Kulturerbe der Schweiz erkunden.; Erweitern wir unseren Blick, besuchen wir uns gegenseitig! Nicht wie gewohnt an einem einzigen, sondern gleich an vier Wochenenden im September finden die Europäischen Tage des Denkmals dieses Jahr statt. Unter dem Motto «Ohne Grenzen» präsentiert jeweils eine Region ihr kulturelles Erbe und lädt Nachbarn aus dem In- und Ausland zu einem Besuch ein. Feierlicher Anlass für das einmalige Format sind der fünfundzwanzigste Geburtstag der Denkmaltage in der Schweiz sowie das Europäische Kulturerbejahr 2018. Patronatsherr ist wiederum Bundesrat Alain Berset.; Das Thema «Ohne Grenzen» lädt Besuchende der Denkmaltage 2018 ein, Grenzen nicht nur geographisch, sondern auch sprachlich, chronologisch, materiell oder sozial zu überschreiten. Wie entwickeln wir unser Kulturerbe für künftige Generationen weiter? Wie gehen wir mit jungen Denkmälern um? Kann man materielles Erbe getrennt vom immateriellen betrachten? Was sehen Kinder oder Migrantinnen, wenn sie vor einem Baudenkmal stehen? Wer hört ihnen zu?; Durchführbar werden die Europäischen Tage des Denkmals in der Schweiz dank der namhaften Beiträge vom Bundesamt für Kultur BAK, der Schweizerischen Stiftung Pro Patria und der Schweizerischen Akademie der Geistes- und Sozialwissenschaften SAGW. Partner sind 2018 der Bund Schweizer Architekten BSA, der Verband historischer Eisenbahnen Schweiz HECH, die Gesellschaft für Schweizerische Kunstgeschichte GSK, der Schweizerische Ingenieur- und Architektenverein SIA, die Schweizerische UNESCO-Kommission und der Schweizerische Verband für Konservierung und Restaurierung SKR. Die Ausgabe 2018 der Denkmaltage wird ebenfalls unterstützt durch die Ernst Göhner Stiftung, die Prof. Otto Beisheim-Stiftung und die Sophie und Karl Binding Stiftung. Offizieller Sponsor ist die Max Schweizer AG. Die Fachstellen für Archäologie und Denkmalpflege, die Nationale Informationsstelle zum Kulturerbe NIKE sowie weitere am Kulturerbe interessierte Organisationen und Personen laden Sie herzlich ein.; Bestellen Sie die kostenlose Programmbroschüre 2018 und durchstöbern Sie das Programm auf www.hereinspaziert.ch!",Nationale Informationsstelle zum Kulturerbe NIKE; Kohlenweg 12; Postfach 111; 3097 Liebefeld; T 031 336 71 11; info@nike-kulturerbe.ch,Nationale Informationsstelle zum Kulturerbe NIKE,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7063.html
60,Burgbach-Saal; Dorfstrasse 12 6300 Zug,Sa 25.08.2018 10:45 - 15:15,-,Grüne Schweiz; Waisenhausplatz 21; 3011 Bern; Tel: +41 31 326 66 00; E-Mail: natalina.toendury@gruene.ch und regula.tschanz@gruene.ch,Grüne Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7064.html
61,Bernerhof; Bundesgasse 3003 Bern,Do 20.09.2018 13:30 - 17:30,"Im Zuge der Digitalisierung haben Daten einen neuen Stellenwert erhalten. Sie gelten als zentrale Ressource für die Wirtschaft und Gesellschaft, als Erdöl unserer digitalisierten Zeit. Aber welchen Nutzen bergen Daten konkret für die Verwaltung? Und welche Verbesserungen kann diese in ihrem Angebot für Bevölkerung und Wirtschaft leisten, wenn sie die Datennutzung optimiert?; Unsere hochkarätigen Referierenden beleuchten diese Fragen an der diesjährigen Netzwerkveranstaltung und präsentieren Beispiele für effizientes Datenmanagement: den Weg, den Belgien seit Jahren erfolgreich geht, um Registerdaten staatsebenenübergreifend zu nutzen, das Projekt zum Aufbau eines nationalen Adressdienstes für Bund, Kantone und Gemeinden und die Umsetzung des Once-Only-Prinzips in der Europäischen Union. Die Präsentation aus Baden-Württemberg zum preisgekrönten Projekt «Verkehrsscreening» zeigt eine sinnvolle Nutzung von Big Data durch die Verwaltung.; Bevor zum Abschluss am Podium Chancen und Risiken der digitalen Datenverwaltung erörtert werden, erhalten Sie einen Einblick in den aktuellen Stand einer bereits langjährigen politischen Diskussion – zum Einsatz der AHV-Nummer als genereller behördlicher Personenidentifikator.; An unserer Netzwerkveranstaltung, die Bundesrat Ueli Maurer auch 2018 eröffnet, treffen sich Fachleute aus E-Government und Informatik aus der ganzen Schweiz. Melden Sie sich auf unserer Website unter www.egovernment.ch/netzwerk-2018 zur Veranstaltung an. Die Teilnahme ist kostenlos.","Anna Faoro; Kommunikationsverantwortliche; Stv. Leiterin; Geschäftsstelle E-Government Schweiz; Schwarztorstrasse 59, 3003 Bern; Tel. +41 58 46 51228; Fax +41 58 46 24566",egovernment schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7065.html
62,"Medienzentrum Bundeshaus, kleiner Konferenzsaal; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze 3003 Bern MZ",Mo 03.09.2018 09:00 - 10:00,"Eine solide Schulbildung ist die Basis des wirtschaftlichen Erfolgs und des gesellschaftlichen Zusammenhalts – und somit zentral für die Entwicklung eines Landes. Daher möchte die Direktion für Entwicklung und Zusammenarbeit DEZA die Stärken des Schweizer Schulsystems in ihren Partnerländern künftig vermehrt zur Geltung bringen. Eine in ihrem Auftrag verfasste Studie prüft die Eigenheiten der obligatorischen Schulbildung in der Schweiz auf ihren Mehrwert für die internationale Zusammenarbeit hin. Auf dieser Basis will die DEZA neue Partnerschaften mit Schweizer Bildungsinstitutionen, Kantonen und Gemeinden eingehen. Ziel: die Wirksamkeit des Schweizer Engagements im Bildungsbereich dank Swissness und Wissensaustausch stärken.; Anlässlich eines Mediengesprächs stellen Thomas Gass, Leiter des DEZA-Direktionsbereichs Südzusammenarbeit, und DEZA Bildungsexpertin Sabina Handschin die Studie vor und erläutern das Engagement der DEZA im Bereich der Schulbildung. Im Anschluss stehen sie für Fragen und Interviews zur Verfügung.; Interessierte Medienschaffende werden gebeten, sich bis Freitag, 31. August 2018, 17 Uhr per Mail an info@eda.admin.ch anzumelden.",Generalsekretariat GS - Information EDA; Bundeshaus West; CH-3003 Bern; Tel +41 (0)58 462 31 53; Fax +41 (0)58 464 90 47; info@eda.admin.ch; www.eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7066.html
63,Belgrad,So 14.10.2018,"14.–17. Oktober 2018; Im Westbalkan finden viele Menschen keine bezahlte Arbeit. Für eine Teilnahme am Erwerbsleben fehlen ihnen oft die nötigen Qualifikationen. Insbesondere benachteiligte Gruppen wie ethnische Minderheiten, Landbevölkerung, Frauen und Jugendliche haben auf dem Arbeitsmarkt grosse Schwierigkeiten. Die Jugendarbeitslosenquote beträgt in Serbien aktuell rund 31 %. Gleichzeitig beklagen die Arbeitgeber einen Mangel an qualifizierten Arbeitskräften. Hier setzt die Entwicklungszusammenarbeit der Schweiz mit mehreren Programmen an, mit denen junge Menschen auf die Arbeitswelt vorbereitet werden sollen. Das Eidgenössische Departement für auswärtige Angelegenheiten (EDA) organisiert vom 14. bis 17. Oktober 2018 eine Medienreise nach Serbien. Sie bietet einen konkreten Einblick in einen wichtigen Bereich der Schweizer Entwicklungszusammenarbeit: die duale Ausbildung.; Die teilnehmenden Medienschaffenden werden in Serbien ausgewählte DEZA-Projekte besuchen, die dazu beitragen, die Jugendarbeitslosigkeit zu reduzieren und Arbeitsstellen zu schaffen. Sie werden die Gelegenheit haben, sich mit vor Ort tätigen Schweizer Expertinnen und Experten, Auszubildenden, Lehrpersonen und Vertreterinnen und Vertretern der an den Projekten beteiligten Unternehmen auszutauschen.; Das duale Bildungssystem ist in der Schweiz äusserst beliebt. Zwei Drittel der jungen Frauen und Männer absolvieren eine Lehre. In Serbien hingegen geniesst das System nicht den gleichen Ruf, wird es doch selbst heute noch mit dem Modell im früheren Jugoslawien assoziiert. Zudem befürchten manche, dass die Arbeitgeber die Auszubildenden als billige Arbeitskräfte für ausländische Unternehmen missbrauchen. Ein Jahr nach der Einführung eines modernen Ansatzes in der dualen Bildung zeigen die ersten Ergebnisse sowohl aus der Sicht der Auszubildenden als auch aus der Sicht der Arbeitgeber, dass die Reform vielversprechend verläuft. Vor diesem Hintergrund sollen mit den DEZA-Projekten in Serbien der Kontakt zwischen der Privatwirtschaft und dem Bildungssektor gestärkt und die Vorteile der dualen Bildung hervorgehoben werden.",Information EDA; Pierre-Alain Eltschinger; Pressesprecher EDA; CH-3003 Bern; Telefon +41 58 465 51 43; Fax +41 58 464 90 47; info@eda.admin.ch; www.eda.admin.ch,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7067.html
64,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 22.05.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7068.html
65,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 29.05.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7069.html
66,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Fr 07.06.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7070.html
67,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Fr 14.06.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7071.html
68,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 03.07.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7072.html
69,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 26.06.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7073.html
70,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 14.08.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7074.html
71,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 21.08.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7075.html
72,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 28.08.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7076.html
73,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Mi 04.09.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7077.html
74,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Fr 13.09.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7078.html
75,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",Fr 20.09.2019,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Der Bundesrat,Links   https://www.admin.ch/gov/de/start.html,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7079.html
