,0,1,2,3,4,5
58,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférences Bern",Fr 28.03.2014 11:00,Medienkonferenz,Michael Sorg; Mediensprecher SP Schweiz; Telefon 031 329 69 82; Handy 079 785 86 08; michael.sorg@spschweiz.ch,SP Schweiz und Grüne Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5063.html
59,"Parlamentsgebäude, vor dem Zimmer 286Palais du Parlement, devant la salle 286 Bern",Di 25.03.2014,Thema: Situation auf der Krim; Beginn unmittelbar im Anschluss an die Sitzung; jedoch nicht vor 12.15 Uhr und spätestens um 13.00 Uhr,APK-N,"Attachments   Einaldung an die Medien / Invitation aux médias (PDF, 12 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5064.html
60,Kursaal BernSitzungszimmer Mezzo 1Salle de conférence Mezzo 1Sala conferenze Mezzo 1Kornhausstrasse 3 in Bern 3013 Bern,Fr 28.03.2014 15:30,"Medienkonferenz mit ; Frau Bundesrätin Simonetta Sommaruga, Vorsteherin EJPD; Herr Mario Gattiker, Direktor BFM; Herr Regierungsrat Hans-Jürg Käser, Präsident KKJPD; Herr Landammann Peter Gomm, Präsident SODK","Martin Reichlin; Stv. Chef Information und Kommunikation BFM; Chef suppléant de l’Etat-major Information et communication de l’ODM; Capo supplente Informazione e comunicazione UFM; Tel. +41 31 325 98 80, martin.reichlin@bfm.admin.ch",Eidgenössisches Justiz- und Polizeidepartement / Konferenz der kantonalen Justiz- und Polizeidirektorinnen und –direktoren / Konferenz der kantonalen Sozialdirektorinnen und Sozialdirektoren,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5065.html
61,***,Di 01.04.2014,Fototermine und Point de presse,"Für inhaltliche Auskünfte / Pour davantage de renseignements : Information EDA / DFAE; Tel: +41 (0)31 322 31 53, info@eda.admin.ch; Für weitere Auskünfte betreffend Logistik und Organisation / Pour des informations sur la logistique et l’organisation : Linda Shepard; Kommunikationsbeauftragte EDA / Chargée de communication DFAE; Tel: +41 (0)79 544 48 16",Eidgenössisches Departement für auswärtige Angelegenheiten EDA und Eidgenössisches Justiz- und Polizeidepartement EJPD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5066.html
62,"Parlamentsgebäude, Zimmer 2 Palais du Parlement, salle 2 Bern",Do 27.03.2014 11:00,Thema: Kassenpflichtige Medikamente: Defizite und Schwierigkeiten,Felix Strebel; Projektleiter PVK / Chef de projet au CPA; Tel. +41 58 322 94 45,Parlamentarische Verwaltungskontrolle (PVK),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5067.html
63,"Medienzentrum Bundeshaus, KonferenzsaalCentre de pressse du Palais fédéral, salle de conférences Bern",Mi 26.03.2014 16:15,"Referenten; • Prof. Anne H~ritier Lachat, Präsidentin des Verwaltungsrates; • Paul Müller, Vizepräsident des Verwaltungsrats und Mitglied des Nominationsausschusses; • Mark Branson, Direktor",media@finma.ch,FINMA,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5068.html
64,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférencesCentro media di Palazzo federale, sala delle conferenze Bern",Mo 31.03.2014 10:00,Medienkonferenz,Pascal Krauthammer; 079 662 47 52; pascal.krauthammer@wiedergutmachung.ch; pascal.krauthammer@initiative-reparation.ch; pascal.krauthammer@iniziativa-riparazione.ch,Überparteiliches Komitee,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5070.html
65,VSAO Schweiz / ASMAC SuisseBahnhofplatz 10A 3011 Bern,Mo 14.04.2014 11:00 - 12:00,Medienkonferenz,"Nico van der Heiden; Leiter Politik &amp; Kommunikation VSAO Schweiz / Responsable politique &amp; communication ASMAC Suisse; Tel. 031 350 44 82, Handy 079 775 76 54, vanderheiden@vsao.ch",VSAO Verband Schweizerischer Assistenz- und Oberärztinnen und –ärzte,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5071.html
66,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférencesCentro media di Palazzo federale, sala delle conferenze Bern",Do 03.04.2014 13:30 - 14:15,Medienkonferenz,Harald Hammel; Presse- und Informationsdienst UVEK; Service de presse et d’information DETEC; Servizio stampa DATEC; 031 322 55 11,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5072.html
67,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférences Bern",Do 10.04.2014 10:30,Medienkonferenz,"GS1 Schweiz; Thomas Bögli, Leiter Marketing, Tel. +41 58 800 71 50 , thomas.boegli@gs1.ch; BAV; Medienstelle, Tel. +41 31 322 36 43, presse@bav.admin.ch",Bundesamt für Verkehr BAV und GS1 Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5073.html
68,"Medienzentrum Bundeshaus, Konferenzsaal Bern",Di 01.04.2014 13:00 - 14:00,Medienkonferenz,"Michèle Singer, 078 755 59 96",Sentience Politics und Grüne Partei Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5074.html
69,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférences Bern",Fr 04.04.2014 11:15,Thema: Tätigkeitsbericht 2013 der Finanzdelegation der eidgenössischen Räte; Zum gleichen Thema wird um 11.00 Uhr eine Medienmitteilung veröffentlicht.,Finanzdelegation (FinDel),"Attachments   Einladung an die Medien / Invitation aux médias (PDF, 14 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5075.html
70,Lintharena SGUOberurnerstrasse 14 8752 Näfels (GL),Sa 05.04.2014 10:30,-,SVP Schweiz,"Attachments   Einladung (PDF, 110 kB)   Situationsplan (PDF, 206 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5076.html
71,SchmiedstubeSchmiedenplatz 5Saal Amboss 3011 Bern,Di 15.04.2014 10:15,"Ein gesetzlicher Mindestlohn bedroht die Wettbewerbsfähigkeit der Schweiz und schadet den Schwächsten auf dem Arbeitsmarkt. Damit erreicht die Initiative gerade das Gegenteil von dem, was sie vorgibt zu leisten. Die Initiative fordert schweizweit den gleichen Mindestlohn; in ländlichen Regionen und Berggebieten wären die Arbeitnehmenden deshalb besonders stark von seinen schädlichen Folgen betroffen. Ein staatlich vorgeschriebener Mindestlohn untergräbt zudem die bewährte Sozialpartnerschaft.;  ; Anhand konkreter Beispiele und Fakten zeigen Unternehmerinnen und Unternehmer die schädlichen Konsequenzen eines gesetzlichen Mindestlohns auf. Sie legen dar, weshalb die Initiative insbesondere Jugendliche, Frauen und Leute mit wenig Einkommen unter Druck setzt. ;  ; Referenten: • Jean-François Rime, Präsident Schweizerischer Gewerbeverband sgv; • Valentin Vogt, Präsident Schweizerischer Arbeitgeberverband SAV; • Marianne Meister, Unternehmerin, Gemeindepräsidentin und Präsidentin des KGV Solothurn; • Guglielmo L. Brentel, Präsident hotelleriesuisse; • Alain Guttmann, CEO Bobst Group ; • Roberto Gallina, Unternehmer Tessin",Bernhard Salzmann; Leiter Kommunikation Schweizerischer Gewerbeverband sgv; Tel. 031 380 14 14,Schweizerischer Gewerbeverband sgv / Schweizerischer Arbeitgeberverband SAV,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5077.html
72,KornhausforumKornhausplatz 18 3011 Bern,Sa 05.04.2014 14:00,-,"SP Schweiz, Kampagnen &amp; Kommunikation; Parti socialiste suisse, Campagnes et Communication; 031 329 69 89",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5078.html
73,"Medienzentrum Bundeshaus, kleiner KonferenzraumCentre de presse du Palais fédéral, petite salle de conférences Bern",Di 01.04.2014 14:00 - 14:30,Neben Martin Bäumle stehen am Anlass auch Vize-Präsident Laurent Seydoux und Generalsekretärin Sandra Gurtner-Oesch für Fragen zur Verfügung.,Michael Köpfli; Verantwortlicher Kommunikation &amp; Kampagnen; Grünliberale Partei Schweiz; Tel. 031 311 33 03,Grünliberale Partei Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5079.html
74,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférencesCentro media di Palazzo federale, sala delle conferenze Bern",Mi 03.09.2014 13:15,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5080.html
75,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférencesCentro media di Palazzo federale, sala delle conferenze Bern",Fr 12.09.2014 11:30,Point de presse mit Bundesratssprecher André Simonazzi; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5081.html
76,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférencesCentro media di Palazzo federale, sala delle conferenze Bern",Fr 19.09.2014 13:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5082.html
77,ParlamentsgebäudePalais du Parlement Bern,Fr 31.12.1999 14:30 Abgesagt,Herbstsession der Eidgenössischen Räte (bis 26. September 2014),Bundesversammlung,Links   Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5083.html
78,"Waffenplatz Thun, Ausbildungsanlage Polygon (AAP)Place d’armes de Thoune, installation d’instruction polygone (AAP)Piazza d’armi di Thun, Installazione d'istruzione Poligono (AAP) Thun",Mo 07.04.2014 14:30,Materialvorführung Rüstungsprogramm 2014 (RP14),"Zum Rüstungsprogramm: Renato Kalbermatten; Sprecher VBS, Kommunikation VBS; 031 324 88 75; Zum Anlass: François Furer; Stv. Leiter Kommunikation armasuisse; 031 324 60 42","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5084.html
79,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférences Bern",Fr 04.04.2014 10:00,Medienkonferenz,"Pia Guggenbühl, Kommunikationschefin, 079 566 60 10, guggenbuehl@fdp.ch; Aurélie Haenni, porte-parole romande, 079 315 78 48, haenni@plr.ch",FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5085.html
80,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférences Bern",Do 10.04.2014 13:30 - 15:30,13:30 - 14:30 Uhr: Medienseminar zur aktuellen Schweizer Klimapolitik ; 14:30 - 15:30 Uhr: Medienkonferenz mit BAFU Direktor Bruno Oberle ,"Elisabeth Maret, Suppléante de la cheffe de la section Médias; Office fédéral de l’environnement OFEV ; Division Communication         ; Tél. +41 (0)58 463 28 69",Bundesamt für Umwelt BAFU,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5087.html
81,Theater Casino Zug Zug,Sa 12.04.2014 09:00,-,Thomas Jauch; Kommunikationschef CVP Schweiz; Responsable de la communication du PDC suisse; Mobil / Portable : 079 260 15 63,CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5088.html
82,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférences Bern",Di 08.04.2014 14:00,Medienkonferenz,Michael Sorg; Medienverantwortlicher SP Schweiz; Porte-parole du PS Suisse; 031 329 69 82; Mobile 079 785 86 08; michael.sorg@spschweiz.ch,Überparteiliches Komitee JA zur Hausarzt-Medizin,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5089.html
83,"Vatter Business Center Bärenplatz 2(Saal Carl Albert Loosli, 6. Stock) 3011 Bern",Do 15.05.2014 09:30,Medienkonferenz,Linda Rosenkranz; Leiterin Kommunikation Travail.Suisse; 031 370 21 11,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5090.html
84,Technopark Zürich,Do 10.04.2014 09:30 - 11:00,"Öffentliche Diskussionen zur Schweizer Position; In Anwesenheit von Botschafter Michael Gerber, Sonderbeauftragter des Bundesrats für die globale nachhaltige Entwicklung nach 2015",Information EDA / Information DFAE; +41 (0)58 462 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5091.html
85,Hôtel de la Paix Lausanne,Fr 11.04.2014 09:30 - 11:00,"Öffentliche Diskussionen zur Schweizer Position; In Anwesenheit von Botschafter Michael Gerber, Sonderbeauftragter des Bundesrats für die globale nachhaltige Entwicklung nach 2015",Information EDA / Information DFAE; +41 (0)58 462 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5092.html
86,"Parlamentsgebäude, vor dem Zimmer 287Palais du Parlement, devant la salle 287 Bern",Di 08.04.2014 12:00,Thema: Gripen-Beschaffung. Plan B; Beginn unmittelbar im Anschluss an die Sitzung; jedoch nicht vor 12.00 Uhr,SiK-S,"Attachments   Einladung an die Medien / Invitation aux médias (PDF, 12 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5093.html
87,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférences Bern",Do 10.04.2014 12:30,Medienkonferenz,"NR Andrea Caroni, Co-Präsident des Komitees „Nein zur Pädophilie-(Initiative)“; Andrea Caroni, conseiller national, co-président du comité „Non à l’initiative contre les pédophiles“; Andrea.caroni@parl.ch; Mobile +41796889650",Komitee „Nein zur Pädophilie-(Initiative)“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5094.html
88,Hotel Kreuz (Saal Anker)Zeughausgasse 41 3011 Bern,Do 30.12.1999 10:00 Abgesagt,-,"Thomas Zimmermann, Leiter Kommunikation ; Schweizerischer Gewerkschaftsbund (SGB); T   +41 (0)31 377 01 06 (direkt)",Schweizerischer Gewerkschaftsbund (SGB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5095.html
89,Salle communale der Gemeinde ProvenceSalle communale ProvenceSala comunale di Provence 1428 Provence (VD),Do 10.04.2014 19:15,Medienkonferenz,"Céline Kohlprath, Pressesprecherin BFM / Porte-parole Office fédéral des migrations / Portavoce dell’UFM; T +41 31 325 00 59, celine.kohlprath@bfm.admin.ch",Staatssekretariat für Migration,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5096.html
90,Schweizerischer NationalfondsWildhainweg 3 3012 Bern,Fr 11.04.2014 11:00 - 11:30,Point de presse,"Jürg Dinner; Leiter Kommunikation SNF / responsable de la division Communication du FNS ; 031 308 23 71, juerg.dinner@snf.ch",Schweizerischer Nationalfonds (SNF),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5097.html
91,"Medienzentrum Bundeshaus, KonferenzsaalCentre de presse du Palais fédéral, salle de conférencesCentro media di Palazzo federale, sala delle conferenze Bern",Fr 30.05.2014 10:00 - 11:00,Medienkonferenz,"Dr. phil. Tibor Szvircsev Tresch; Telefon 044 739 82 32, Mobil 079 333 22 51; Tibor.Szvircsev@vtg.admin.ch",Kommando Operationen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5098.html
92,Politforum KäfigturmMarktgasse 67 3011 Bern,Di 15.04.2014 14:00,"Die Gegner der Mindestlohninitiative behaupten, dass eine Berufslehre nicht mehr attraktiv wäre, wenn es einen Mindestlohn gibt. Schon jetzt gibt es viele Branchen mit GAVs, in denen Mindestlöhne für Ungelernte vereinbart sind, und die Löhne für unqualifizierte Jobs sind höher als Lehrlingslöhne. Trotzdem machen Jugendliche Ausbildungen, die Zahl wächst sogar an. ;  ; An der Pressekonferenz werden BerufsschullehrerInnen Stellung beziehen.; ","Rahel Imobersteg, Leitung Kommunikation VPOD; 079 297 70 38","VPOD, Schweizerischer Verband des Personals öffentlicher Dienste",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5099.html
