,0,1,2,3,4,5,6,7
468,891,Erste Resultate Landesforstinventar 3,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Fr 09.11.2007 09:30,Medienkonferenz,Adrian Aeschlimann; Leiter Mediendienst BAFU; 031 325 07 50,"Eidgenössische Forschungsanstalt für Wald, Schnee und Landschaft",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-891.html
469,892,Erfolgskontrolle Moorschutz,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Do 22.11.2007 09:30,Medienkonferenz,Adrian Aeschlimann; Leiter Mediendienst BAFU; 031 325 07 50,Bundesamt für Umwelt BAFU,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-892.html
470,893,Atomkraftwerke in der Schweiz: Haftpflicht und Risiken?,Politforum Käfigturm Bern,Di 20.11.2007 09:00 - 10:30,Medienkonferenz,Kein Kontakt,"Yves Zenger, Mediensprecher Greenpeace Schweiz Heinrichstrasse 147Postfach8031 ZürichTelefon: 044 447 41 11",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-893.html
471,894,Armeetage 07 Lugano,Centro Esposizioni Padiglione Conza Lugano,Di 20.11.2007 11:00,Medientag,Felix Endrich; Informationschef Verteidigung/Armeesprecher; Chef de l’information de la Défense/Porte-parole de l’armée; Capo dell'informazione Difesa/portavoce dell'esercito; 031 323 21 15,Gruppe Verteidigung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-894.html
472,896,Legislaturprogramm 07-11 der SVP,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral Bern,Di 06.11.2007 15:15,Medienkonferenz,Kein Kontakt,"Roman S. Jäggi, Pressesprecher SVP",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-896.html
473,898,Schwarzbuch der schweizerischen Neutralität,Medienzentrum Bundeshaus; Konferenzsaal Bern,Mo 12.11.2007 10:15,Medienkonferenz,Kein Kontakt,NR Hans FehrTel. 079 341 54 57,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-898.html
474,899,Jahresmedienkonferenz 2008,Restaurant Schmiedstube; Schmiedenplatz 5 3011 Bern,Di 26.02.2008 10:00,Edgar R. Minder; Mitglied der Geschäftsleitung SGV; Tel. 031 380 14 41,Kein Kontakt,Schweizerischer Gewerbeverband (SGV),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-899.html
475,900,"Buchpräsentation ""Saubere Rendite: Auf der Suche nach dem guten Geld""",Hotel Schweizerhof; Bahnhofsplatz 7 8001 Zürich,Do 15.11.2007 10:00,"Mit Res Strehle (stv. Chefredaktor Tages-Anzeiger), Andreas Missbach (Autor und EvB-Finanzexperte) und Jaqueline Bachmann (Geschäftsführerin Konsumentenschutz)",Kein Kontakt,"Oliver Classen, Mediensprecher / Public-Eye-Koordinator Erklärung von Bern - Berne Declaration Postfach, Dienerstrasse 12, CH-8026 ZürichTel. direkt: +41 (0)44 277 70 06, Fax +41 (0)44 277 70 01",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-900.html
476,902,Point de presse,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 06.11.2007 13:30,Verbandsbeschwerderecht,Kein Kontakt,RK-S,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-902.html
477,903,SystemsX.ch,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral Bern,Mi 05.12.2007 13:30,"Medienkonferenz mit: Charles Kleiber, Staatssekretär SBF; Ruedi Aebersold, Chairman Scientific Executive Board SystemsX.ch; Ralph Eichler, Präsident Board of Directors SystemsX.ch","Andrea Kaufmann; Assistant to Managing Director SystemsX.ch; ETH Zurich, HG E 69; Rämistrasse 101; CH-8092 Zurich; phone +41 44 632 47 75; fax +41 44 632 15 64; andrea.kaufmann@systemsX.ch",Staatssekretariat für Bildung und Forschung (SBF) - ab 1.1.2013 SBFI,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-903.html
478,904,Inkraftsetzung der NFA,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Fr 09.11.2007 11:00,"Medienkonferenz mit Bundesrat Hans-Rudolf Merz, Vorsteher des Eidg. Finanzdepartementes EFD und Eveline Widmer-Schlumpf, Präsidentin der Finanzdirektorenkonferenz",Kommunikation EFD/Communication DFF; Tel. 031 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-904.html
479,905,Mediengespräch Balzan Preisträger 2007,Hotel Bellevue; Kochergasse 3-5 3011 Bern,Fr 23.11.2007 11:00,"Teilnehmende Balzan Preisträger 2007: Rosalyn Higgins (GB), Völkerrecht seit 1945, Internationaler Gerichtshof, Den Haag; Michel Zink (F), Europäische Literatur (1000-1500), Collège de France, Paris; Jules Hoffmann (F), und Bruce Beutler (USA), Angeborene Immunität, Académie de France, Paris, und Scripps Research Institute, La Jolla; Sumio Iijima (J), Nanowissenschaften, Meijo University, Nagoya; Karlheinz Böhm, (A) Humanität, Frieden und Brüderlichkeit unter den Völkern; sowie; Achille Casanova, Präsident der Internationalen Balzan Stiftung - ""Fonds"", Zürich; Botschafter Bruno Bottai, Präsident der Internationalen Balzan Stiftung - ""Preis"", Mailand; Botschafter Sergio Romano, Präsident des Preiskomitees der Internationalen Balzan Stiftung; Mitglieder des Preiskomitees",Kein Kontakt,"Eine Anmeldung ist erwünscht: balzan@balzan.chTelefonische Auskünfte: Internationale Balzan Stiftung - ""Fonds"", Kathrin Ott, Tel. 044 201 48 22",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-905.html
480,906,Balzan Preisverleihung,Rathaus; Rathausplatz 3011 Bern,Fr 23.11.2007 16:00,"Bundesrat Pascal Couchepin vergibt die vier Balzan Preise von je einer Million Schweizer Franken und den Preis für Humanität, Frieden und Brüderlichkeit unter den Völkern von zwei Millionen Schweizer Franken an die Balzan Preisträger 2007",Kein Kontakt,"Eine Anmeldung ist erforderlich: balzan@balzan.chTelefonische Auskünfte: Internationale Balzan Stiftung - ""Fonds"", Kathrin Ott, Tel. 044 201 48 22",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-906.html
481,908,"""Ja zur Unternehmenssteuerreform II""",Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Do 29.11.2007 11:00,Medienkonferenz,Kein Kontakt,"CVP Generalsekretariat, 031 3",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-908.html
482,909,Unternehmenssteuerreform II,Restaurant Schmiedstube; Schmiedenplatz 5 3011 Bern,Di 22.01.2008 10:30,Medienkonferenz,Kein Kontakt,Edgar R. MinderMitglied der Geschäftsleitung SGV031 380 14 41,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-909.html
483,910,Ausbildung der Sicherheitskräfte im Hinblick auf die EURO 2008,Interkantonale Polizeischule Hitzkirch IPH; Ecole de police intercantonale de Hitzkirch EIPH; Scuola intercantonale di polizia SIPH; Seminarstrasse 10 6285 Hitzkirch (LU),Mi 14.11.2007 10:00,Point de presse,"Anita Panzer; Mediensprecherin Teilprojekt Sicherheit Projektorganisation Öffentliche Hand; Porte-parole du secteur Sécurité, Structure des pouvoirs publics; Portavoce del sottoprogetto Sicurezza dell’Organizzazione di progetto per i poteri pubblici; 079 303 99 82, info@apacom.ch","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-910.html
484,911,Handeln ist dringend - Neue Rahmenbedingungen im Energie- und Umweltbereich,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral Bern,Fr 16.11.2007 10:30,Medienkonferenz,Kein Kontakt,6. Schweizer Hausbau- und Energie-Messe,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-911.html
485,913,"Buchpräsentation ""Changer de voie - Plus de démocratie et de solidarité et moins de Blocher""",Centre de presse du Palais fédéral; Petite salle de conférence; Medienzentrum Bundeshaus; Kleiner Konferenzraum Bern,Do 15.11.2007 11:45,Medienkonferenz; Analyses des élections du 21 octobre et regards: les élections du 12 décembre,Fredi Krebs; Route de la Croix 15; CH 2882 St-Ursanne; 0041(0)32 461 39 30,NR Andreas Gross,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-913.html
486,914,Medieneinladung | Bundesrätin Doris Leuthard informiert über die Mietrechtsrevision,Medienzentrum Bundeshaus 3000 Bern,Di 13.11.2007 17:00,"infolge ihrer Gespräche mit den Mieter- und Eigentümerverbänden;; 13. November 2007, um 17.00 Uhr; im Medienzentrum Bundeshaus, Bern; Weitere Informationen: Christophe Hans, Informationschef EVD, Tel. 031 322 39 60",Kein Kontakt,"Christophe Hans, Informationschef EVD, Tel. 031 322 39 60",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-914.html
487,915,"Medienrundgang durch die Ausstellungen ""Our Town"" und ""Panorama 1997-2007""",Kornhausform; Kornhausplatz 18 3011 Bern,Mi 28.11.2007 10:30,"Dr. Claudia Rosiny, Leitung Kornhausforum, Tel. 031 312 91 10, E-Mail: claudia.rosiny@kornhausforum.ch; Michael von Graffenried, Künstler, Tel. 076 381 58 08; E-Mail: graffenried@mvgphoto.com",Kein Kontakt,Kornhausforum / Michael von Graffenried,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-915.html
488,916,Sanierung Parlamentsgebäude,Parlamentsgebäude; Palais du Parlement Bern,Do 29.11.2007 10:00,Medienkonferenz und Rundgang,Kein Kontakt,Informationsdienst PDService d'information031 322 87 90,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-916.html
489,919,Bilaterale Freihandelsabkommen: Sackgasse oder Chance für Entwicklungsländer?,World Trade Institute (WTI); Hallerstrasse 6 3012 Bern,Mo 03.12.2007 10:00 - 11:15,"Streitgespräch mit der Erklärung von Bern, Alliance Sud und dem WTI (World Trade Institute)",Kein Kontakt,"Erklärung von Bern, Marianne Hochuli, Tel. 044 277 70 11",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-919.html
490,920,Bundesratssitzung,Medienzentrum Bern,Mi 02.04.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-920.html
491,921,Bundesratssitzung,Medienzentrum; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 09.04.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-921.html
492,922,Bundesratssitzung,Medienzentrum; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 16.04.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-922.html
493,923,Bundesratssitzung,Medienzentrum; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 23.04.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-923.html
494,925,CO2-Abgabe und nationales Emissionshandelsregister 2008,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mo 19.11.2007 09:30,Mediengespräch,Elisabeth Maret; Informationsbeauftrage BAFU; Chargée de l’information OFEV; 031 323 28 69,Bundesamt für Umwelt BAFU,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-925.html
495,926,"Mediengespräch mit Ömür Orhun, persönlicher Vertreters des OSZE-Vorsitzes gegen Intoleranz und Diskriminierung von Muslimen",Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 14.11.2007 16:00,Jean-Philippe Jeannerat; Chef de l'information DFAE; Informationschef EDA; +41 31 322 14 72,Kein Kontakt,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-926.html
496,931,Von-Wattenwyl-Gespräche,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférence Bern",Fr 15.02.2008 13:15,Medienkonferenz,Kein Kontakt,"Hansruedi Moser, Leiter Information und Kommunikation BK, Tel. 031 322 37 63",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-931.html
497,932,Delegiertenversammlung,Binningen BL,Sa 01.12.2007 13:00,"Hubert Zurkinden, Generalsekretär / secrétaire général; Grüne - Les Verts",Kein Kontakt,Grüne Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-932.html
498,933,"""Die Resultate des ersten Freiwilligen-Monitors liegen vor""",Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 05.12.2007 15:30,Medienkonferenz unter der Leitung von Frau Bundeskanzlerin Annemarie Huber-Hotz,Kein Kontakt,Schweizerische Gemeinnützige GesellschaftSociété suisse d'utilité publiqueSchaffhauserstrasse 78042 Zürich044 366 60 30,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-933.html
499,935,Unternehmenssteuerreform II,Hotel Bellevue Palace; Kochergasse 3-5 3011 Bern,Di 08.01.2008 10:30,Medienkonferenz,Kein Kontakt,Cornelia Lutzeconomiesuisse044 421 35 53,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-935.html
500,936,Zibelemärit-Treffen mit der FDP-Fraktion,Zunft Zu Webern; Gerechtigkeitsgasse 68 3011 Bern,Fr 23.11.2007 12:30 - 13:00,Christian Weber; Pressechef FDP Schweiz; Chef de presse PRD Suisse,Kein Kontakt,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-936.html
501,940,Schweizer Filmpreis 08,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 27.11.2007 11:00,Medienkonferenz,Nicole Fiore; Stabsstelle Kommunikation BAK; 031 322 49 11,Bundesamt für Kultur,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-940.html
502,941,"Mit Recht, Gesetz und Information gegen die Schwarzarbeit",Medienzentrum Bundeshaus 3003 Bern,Do 29.11.2007 09:00,"Bundesrätin Doris Leuthard, Vorsteherin des Eidgenössischen Volkswirtschafts-departementes, lanciert am; 29. November 2007 um 9 Uhr im Medienzentrum Bundeshaus in Bern; die nationale Informations- und Sensibilisierungs-Kampagne zum neuen Bundesgesetz gegen die Schwarzarbeit. Das Gesetz tritt am 1. Januar 2008 in Kraft. Weitere Referenten sind Josef Keller, Präsident der Kantonalen Volkswirtschaftsdirektoren-konferenz, sowie Serge Gaillard, Leiter der Direktion für Arbeit im SECO.",Kein Kontakt,"Evelyn Kobelt, porte-parole du DFE, tél.: +41 (0)31 322 20 59, evelyn.kobelt@gs-evd.admin.ch",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-941.html
503,943,Impulse zur Prävention sexueller Belästigung am Arbeitsplatz -  Studie und Massnahmen,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 15.01.2008 10:30,Medienkonferenz unter Beteiligung von Bundespräsident Pascal Couchepin,Kein Kontakt,Alberto MeyerBeauftragter für Öffentlichkeitsarbeit Eidg. Büro für die Gleichstellung von Frau und Mann031 322 68 42,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-943.html
504,944,10. Berner Tagung für Informationssicherheit 2007,"Hotel Bellevue Palace, Kochergasse 3, Bern 3001 Bern",Di 27.11.2007 13:30 - 18:00,Veranstalter: Informatikstrategieorgan Bund ISB und Information Security Society Switzerland ISSS,Kein Kontakt,"Daniel Graf, Informatikstrategieorgan Bund, Tel 031 325 90 03, Mobile: 079 211 61 42",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-944.html
505,945,Verfassungswidrige Dividendenbesteuerung: SP bestätigt Gang ans Bundesgericht,Medienzentrum Bundeshaus 3003 Bern,Di 27.11.2007 09:30,"mit; Alain Berset, Ständerat (FR), Vizepräsident der SP-Fraktion der Bundesversammlung; Susanne Leutenegger Oberholzer, Nationalrätin (BL); Dorothee Jaun, SP ZH",Kein Kontakt,"Jean-Yves Gentil, Tél. direct: 031 329 69 86Mobile: 079 672 06 42, Courriel: jygentil@pssuisse.ch",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-945.html
506,947,abgesagt,Bern,Sa 30.12.2006,abgesagt,Kein Kontakt,abgesagt,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-947.html
507,949,abgesagt,Bern,Fr 29.12.2006,abgesagt,Kein Kontakt,abgesagt,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-949.html
508,950,Begegnungen mit der Bevölkerung: Bilanz und Perspektiven,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral Bern,Di 27.11.2007 14:00,"Medienkonferenz mit Bundespräsidentin Micheline Calmy-Rey, sowie 10 Gemeinde- Stadt- und Kreispräsidenten",Kein Kontakt,Informationsdienst EDAService d'information DFAE031 322 31 53,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-950.html
509,951,Gesamtrapport 2007 des Führungsstabs der Armee,Kultur-Casino; Herrengasse 25 3011 Bern,Fr 07.12.2007 14:00,Medienkonferenz,"Stefan Hofer; Chef Kommunikation Führungsstab der Armee, Chef Communication de l’Etat-major de conduite de l’armée; Telefon 031 323 37 41, Fax 031 323 83 30; E-Mail: info.fsta@vtg.admin.ch","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-951.html
510,952,Jahresmedienkonferenz,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral Bern,Do 28.02.2008 10:00,"Rudolf Lanz, Leiter Information Preisüberwachung, Tel. 031 322 21 05",Kein Kontakt,Preisüberwachung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-952.html
511,953,Aufsichtsbericht 2007,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral Bern,Do 08.05.2008 10:00,Medienkonferenz,Kein Kontakt,Anton TreierLeiter Information HSK056 310 38 70,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-953.html
512,954,Bundesratssitzung,Medienzentrum; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 07.05.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-954.html
513,955,Bundesratssitzung,Medienzentrum; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 14.05.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-955.html
514,956,Bundesratssitzung,Medienzentrum; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mi 21.05.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-956.html
515,957,Bundesratssitzung,Medienzentrum; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Fr 30.05.2008,Medienkonferenz des Bundesrates,Kein Kontakt,Bundeskanzlei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-957.html
516,958,Beginn der Session,Parlamentsgebäude 3003 Bern,Mo 26.05.2008 14:30,Sommersession der Eidg. Räte (bis 13. Juni 2008),Kein Kontakt,Bundesversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-958.html
517,960,Ausserordentliche Plenarversammlung zur EURO 08,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Fr 07.12.2007 18:45,Die Medienkonferenz beginnt im Anschluss an die a.o. Plenarversammlung um ca. 18.45 Uhr,Kein Kontakt,Nicole WespiKommunikationProjektorganisation Öffentliche Hand UEFA EURO 2008031 325 88 43,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-960.html
518,962,E-Government-Strategie Schweiz,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Fr 30.11.2007 15:30,"Medienkonferenz; Es nehmen teil: Bundesrat Hans-Rudolf Merz, Vorsitzender des Steuerungsausschusses; Staatsrat François Marthaler (VD); Gemeindepräsident Roland Kutruff (Tobel-Tägerschen, TG)",Kommunikation EFD; Communication du DFF; 031 322 60 33,Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-962.html
519,963,Neubesetzung des Amts der Generalsekretärin / des Generalsekretärs der Bundesversammlung,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Do 29.11.2007 12:15,Medienkonferen,Kein Kontakt,Koordinationskonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-963.html
520,966,Jahresmedienkonferenz,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 05.02.2008 10:00 - 11:00,Silvia Steidle Kubli; Kommunikationschefin BFS; Cheffe de la communication OFS; 032 713 61 29,Kein Kontakt,Bundesamt für Statistik,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-966.html
521,969,Bilanz des UNO-Sonderberaters für Sport,Palais des Nations Genf,Mo 10.12.2007 14:00,Medienkonferenz,Kein Kontakt,"Externe Medienschaffende werden gebeten, sich bis Freitag, 7. Dezember 2007, 12.00 Uhr, bei folgender Person anzumelden:Les représentants des médias sont priés de s'inscrire jusqu'au vendredi, 7 décembre 2007, 12 h 00, auprès de la personne suivante:Luca WilligBureau du Conseiller spécial du Secrétaire général pour le sport au service du développement et de la paixPalais des Nations - Bureau 161Email: lwillig@unog.chTel: 022 917 12 76Fax: 022 917 07 12",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-969.html
522,970,Mit Stärke gegen den Hunger,Hotel Bern; Zeughausgasse 9 3011 Bern,Di 12.02.2008 10:15,Medienkonferenz,Pia Wildberger; Swissaid; 031 350 53 73,Swissaid,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-970.html
523,972,"Point de presse ""Bundeskanzlei""",Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 04.12.2007 16:15,Beginn nicht vor 16:15 Uhr,Christian Weber; Pressechef FDP Schweiz; Chef de presse PRD Suisse; 031 320 35 35,FDP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-972.html
524,973,"2. Anrainer-, Transit- und Teilnehmerstaatenkonferenz Sicherheit EURO 2008",Novotel Zürich Airport Messe; Lindbergh-Platz 1 8152 Glattpark-Opfikon-Zürich,Do 13.12.2007 09:30,"Eröffnung und Point de presse; Referenten:; Samuel Schmid, Chef des Eidgenössischen Departements für Verteidigung, Bevölkerungsschutz und Sport (VBS); Günther Platter, Bundesminister für Inneres; Martin Jäggi, Projektleiter Sicherheit UEFA EURO 2008 Schweiz; Günther Marek, Projektleiter Sicherheit UEFA EURO 2008 Österreich",Anita Panzer; Mediensprecherin Teilprojekt Sicherheit Projektorganisation Öffentliche Hand UEFA EURO 2008; Porte-parole du secteur Sécurité Structure des pouvoirs publics pour l’UEFA EURO 2008; Portavoce del sottoprogetto Sicurezza dell’Organizzazione di progetto per i poteri pubblici; info@apacom.ch; 079 303 99 82,Projektorganisation Öffentliche Hand UEFA EURO 2008,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-973.html
525,974,Betrugsbekämpfung in der Invalidenversicherung,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Mo 17.12.2007 11:00 - 12:00,Medienkonferenz,Kein Kontakt,"Hardi Gysin, Leiter Kommunikation BSV / chef du domaine Communication OFASTel. 031 322 91 95)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-974.html
526,976,Unternehmenssteuerreform II,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Selle de conférence Bern,Fr 11.01.2008 10:00,Medienkonferez,Kein Kontakt,Peter LauenerLeiter Kampagnen & Kommunikation SP SchweizChef campagne & communication PS Suisse031 329 69 92,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-976.html
527,977,Jahrespressekonferenz,Hotel Bern Bern,Fr 04.01.2008 10:00 - 11:00,Medienkonferenz,Kein Kontakt,Ewald AckermannSGB-Information031 377 01 09ewald.ackermann@sgb.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-977.html
528,978,Verabschiedung KKdt Keckeis,"Schloss Spiez; Den Hinweisschildern ""Cristal"" folgen Spiez",Fr 14.12.2007 15:30,Abschiedszeremonie,Kein Kontakt,Anmeldung bis 13.12.08Kontaktfelix.endrich@vtg.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-978.html
529,979,Unternehmenssteuerreform II,Hotel Bern; Zeughausgasse 9 3011 Bern,Di 22.01.2008 09:00 - 10:00,Medienkonferenz,Kein Kontakt,Ewald AckermannSGB-Information031 377 01 09ewald.ackermann@sgb.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-979.html
530,980,Neujahrsempfang,Bernerhof Bern,Mi 16.01.2008 15:00 - 15:45,Information EDA; Information DFAE; 031 322 31 53,Kein Kontakt,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-980.html
531,982,Ausländer in der Wahlkampfkommunikation,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 18.12.2007 09:30 - 10:30,Medienkonferenz,Kein Kontakt,Eliane BaumannEKR / CFR031 324 12 93,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-982.html
532,984,Plädoyer für mehr Nachhaltigkeit in der schweizerischen Drogenpolitik,Hotel Kreuz; Zeughausgasse 41 3011 Bern,So 31.12.2006 10:30 Abgesagt,Medienkonferenz,Frau Geissbühler; Schweiz. Vereinigung Eltern gegen Drogen; 031 302 32 92,Schweizerische Vereinigung Eltern gegen Drogen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-984.html
533,989,SVP in der Opposition,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Fr 14.12.2007 15:15,Medienkonferenz,Kein Kontakt,"Roman S. Jäggi, Pressesprecher SVP",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-989.html
534,990,Jahrespressekonferenz,Medienzentrum Bundeshaus; Konferenzsaal; Centre de presse du Palais fédéral; Salle de conférence Bern,Di 19.02.2008 09:30 - 10:30,"Patrik Ducrey, WEKO, Tel. 031 324 96 78",Kein Kontakt,Wettbewerbskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-990.html
